,Date,sp500_increase,sp500_changep,ADBE_increase,ADBE_changep,INTC_increase,INTC_changep,MSFT_increase,MSFT_changep,AMD_increase,AMD_changep,NVDA_increase,NVDA_changep,DIS_increase,DIS_changep,NFLX_increase,NFLX_changep,TSLA_increase,TSLA_changep,META_increase,META_changep,KFC_increase,KFC_changep
19,2021-03-22,1,0.6563591432981933,1,1.6971673218060523,1,1.2496105560124326,1,2.484040948966962,1,0.3875549397016476,1,2.118062347399868,0,-0.20697190719946842,1,2.745856630469082,0,-2.1312065111835183,1,1.0638653373510558,0,-0.13837638376383762
20,2021-03-19,0,-0.1025941036921363,1,0.528258877581603,1,0.9180088850203879,0,-0.29001739569269375,1,0.7262067911041783,1,0.7509835294117648,1,0.11523215106488471,1,1.4298166446220422,1,1.2789913586478205,1,3.1612203856012253,1,1.3519813519813522
21,2021-03-18,0,-0.7604948074552798,0,-0.8980979706585355,0,-2.895014156171841,0,-0.7911921306280533,0,-3.626936714236342,0,-3.151529587350906,0,-1.3695810262845034,0,-2.2482599652241753,0,-4.54923934433475,0,-0.446635946093471,0,-0.6484483557202408
22,2021-03-17,1,0.6919653751995962,1,1.2504506487942566,1,2.4291459497681247,1,0.3768788579248799,1,1.0764492396550076,1,2.312160001647898,1,0.930522657692307,1,0.4674333333333428,1,6.8415345109499235,1,3.0104164777982314,1,0.9891662741403674
23,2021-03-16,0,-0.292140841844591,0,-0.3252143244903818,1,0.9820689609240618,1,0.6052174992646991,0,-1.087740404345125,0,-0.4885231836405656,0,-0.9484959472003852,0,-0.08388316287415694,0,-3.763418134641061,1,1.1590887245296626,0,-0.3287928604978863
24,2021-03-15,1,0.5274813381362252,1,0.717822332085313,1,0.2829748521437507,0,-0.06384452490739798,1,0.7202982682364969,1,2.5379419128580682,0,-0.8965441923489729,1,0.7611545062595196,1,1.9954193950539063,1,1.7355482479638973,-1,0.0
25,2021-03-12,1,0.507559924809387,1,0.19167337391269407,1,0.3990422887647213,1,0.7435603354112276,1,1.6555871557095914,1,1.642519742138553,1,0.32056423280191615,1,1.0770770731707406,1,3.5417927829008975,0,-0.2749576275382213,-1,0.0
26,2021-03-11,1,0.3314350652821486,1,0.6515782801958258,1,0.5878658319910072,1,0.9235606648456827,1,2.3047881560282257,1,0.33590579150579714,0,-0.3191837406157537,1,2.120262738299181,1,0.028595482090978563,1,2.1521093293112483,1,0.6610009442870632
27,2021-03-10,0,-0.0282316375712392,0,-1.9563415037808647,0,-1.5343264820840772,0,-1.9324902109704605,0,-2.796242453835227,0,-2.899027319022063,0,-1.140337554021735,0,-1.7448862706913344,0,-4.6037442028673725,0,-1.392205476164827,0,-0.37825059101654845
28,2021-03-09,1,0.3421037458438226,1,0.3060470517366525,1,2.4354329132677015,1,0.3864625047506594,1,2.3458821107957473,1,3.215103616415223,0,-2.837308489584924,0,-0.17149198782398423,1,10.753396765839332,1,1.7459212505607016,0,-1.1627906976744187
29,2021-03-08,0,-0.7643119673000236,0,-4.220483260504052,0,-1.0253063239062097,0,-1.720186620689442,0,-5.215942276682544,0,-6.881523694779119,1,2.331359870474681,0,-4.107225847764701,0,-6.252599716912307,0,-3.85614402663802,1,0.046598322460391424
30,2021-03-05,1,0.8332054615284415,0,-0.9103619527495724,1,2.497474517132761,1,0.9062398749702318,0,-0.6075991859918908,0,-0.705180876494024,1,0.4440981357574504,1,0.8613625347181686,0,-4.489982811589463,1,1.3848873364655077,1,0.7615421227986673
31,2021-03-04,0,-1.1856641832008954,0,-1.6552837715433775,0,-2.5071033830746545,0,-0.00441465985587001,0,-3.0911171047823074,0,-3.363090260011079,0,-0.9847262650291965,0,-1.9578122722914673,0,-5.23940451985193,1,0.45619916381564657,-1,0.0
32,2021-03-03,0,-1.1327393194213955,0,-3.1885473342553086,0,-1.2203131121664437,0,-1.98139473926964,0,-4.0579001168488675,0,-4.628988838186128,0,-1.2177004143855361,0,-4.621468196197815,0,-5.056758517846914,0,-1.8748337743535948,1,0.2818224518553311
33,2021-03-02,0,-0.841413656987838,0,-1.3614363816961352,0,-2.484072575709745,0,-1.324838391994475,0,-3.209849257134651,0,-3.552158273381295,0,-1.1014806705152302,0,-0.997581908167278,0,-4.432809120226218,0,-2.5509816485475927,0,-1.6744186046511629
34,2021-03-01,1,1.034775350053068,1,0.8353407191590458,1,1.879455321564387,1,0.4408683878308481,1,1.194795139100829,0,-0.23964252252252263,1,0.9056564915871346,1,0.929304751901421,1,4.103694653210956,1,1.568130085971526,1,0.2358490566037736
35,2021-02-26,0,-1.0381216829949795,0,-0.6763125502398685,0,-0.18065464190210367,1,0.36712568755906794,1,1.1248084777299188,0,-0.27630613821367794,0,-0.5419129785842411,0,-1.4016273919667084,0,-3.499995676999914,1,0.4483931826397085,0,-0.2352941176470588
36,2021-02-25,0,-2.0696234763586876,0,-2.5634468108008246,0,-3.2206350367689507,0,-1.331435830762733,0,-4.351862689665761,0,-5.254355412703644,0,-3.413746091059014,0,-0.6487738510631615,0,-6.0497173775908895,0,-2.9012528967405036,0,-0.2352941176470588
37,2021-02-24,1,1.4081232703867816,1,2.832856194873647,1,4.394514953008575,1,1.9738310110693875,1,3.094984648026445,1,2.6641498196105386,0,-0.035432393749341734,1,2.5213014639785527,1,4.238247733198945,1,0.7547787512374597,0,-0.8430913348946136
38,2021-02-22,0,-0.0077504209905669,0,-0.669534162206948,0,-1.8907594755124242,0,-1.225677584896892,0,-3.1537138186897575,0,-2.8359214583789556,1,5.513364537698749,0,-0.22616516619311344,0,-6.31228154098736,1,0.9226496953991232,0,-0.09411764705882353
39,2021-02-19,0,-0.5203174195456736,0,-1.6503835575449193,1,1.77677027432116,0,-1.1405123282051228,0,-0.18941300161037605,0,-0.6522653217167067,0,-0.33646842220714124,0,-1.4197133211678856,0,-1.7232758113207527,0,-3.0756642189837766,0,-0.4223369310183012
40,2021-02-18,1,0.2900497685860747,1,0.4215306319354048,1,1.5828508826385301,1,0.8229901466035151,0,-0.5051037902566402,1,0.6789327500341452,0,-0.9686635376197519,0,-0.14208178506375468,1,0.8298132159958573,0,-0.06677003944284135,0,-0.8812615955473098
41,2021-02-17,1,0.5045851014161054,0,-0.8437441046368628,1,0.5854558234308266,1,1.1934317557100522,0,-0.6846236019235397,0,-1.7467595265485574,1,0.5826509643388438,1,0.06352874033154927,1,2.4464437143638573,1,0.8590241431582409,0,-0.6451612903225806
42,2021-02-16,0,-0.4213635135837521,1,0.3219838417422537,1,0.7580664850050404,0,-0.5427914567658991,0,-2.5985116099639076,1,1.76577192006542,0,-0.5072060505945155,0,-0.0017852465310269731,0,-2.662584194631806,1,1.1706104654628124,0,-0.32243205895900506
43,2021-02-12,1,0.7156620498246428,1,0.7431926190528041,1,1.9967045043518397,1,0.43455615616061194,1,1.0997268388856132,0,-0.5896990033222567,0,-2.7616589798210627,0,-0.07540884089701362,1,1.854580987457957,0,-0.007389102769780751,0,-0.6340579710144928
44,2021-02-10,0,-0.5202510890351791,0,-1.302161553280516,0,-0.7419875756659364,0,-0.8897929387755158,1,0.9289600810066599,1,2.081133116222623,0,-0.18422510400961195,1,0.1937825777777713,0,-4.601479082367462,0,-0.2128893281164539,1,1.042138649750793
45,2021-02-09,1,0.1642705968790736,1,0.2121187474747468,1,0.017012627965501948,1,0.7855497740488437,0,-0.5252169063844316,0,-0.5404138518528347,1,0.021261914923308024,1,2.393774175824182,0,-0.66190294124973,1,1.1297139984258153,1,0.8222932846048424
46,2021-02-08,1,0.3185503087702983,0,-0.10116133008663247,1,1.3360718825386908,0,-0.27965976436735807,1,3.578307948669923,1,5.183113615022713,1,3.3451148720776516,0,-1.2756787387387385,0,-0.7186668719426652,0,-0.8074466976744124,1,0.1372369624885636
47,2021-02-05,0,-0.1262289378012115,1,0.2444352780994132,0,-1.3898299912274894,0,-0.012384428242793018,0,-0.2836074823284098,0,-0.9763176684881701,0,-0.3026817629388202,0,-0.26618476322411005,1,0.8556226462680379,1,0.4872631403566715,0,-0.2737226277372263
48,2021-02-04,1,0.8434330108624261,1,1.0656320860791415,1,2.0482560192227366,0,-0.26786828900060694,0,-0.43074685735021495,1,0.9847786709744833,1,1.4865698767319317,1,2.28783739570531,0,-0.5859696140350934,0,-0.19475674338952498,1,0.27472527472527475
49,2021-02-03,0,-0.154271607081956,0,-1.0614019871629172,0,-0.3627553751714275,1,1.4317287621504422,0,-0.8013533822802917,0,-0.7736931594771805,0,-0.3220380362817727,0,-1.9484834380722633,0,-2.54612057679636,1,0.3877716359417803,0,-0.1375515818431912
50,2021-02-02,1,0.5004593512524811,1,2.381505108259643,1,1.416333961778987,0,-0.7418187223388366,1,0.41812945588681216,1,1.179215945236331,1,1.8357612723566032,1,1.1346585647006908,1,3.327885772080302,1,1.166661742424249,0,-0.2743484224965706
51,2021-02-01,1,0.6716284270112294,1,1.669983823665272,1,1.3226056366020573,1,1.9526913753359094,1,0.9558929097682433,1,1.4076907941877193,1,0.07609745118197422,1,0.4191583472521538,1,3.134024805210837,1,0.95947175768415,1,2.156586966713549
52,2021-01-29,0,-1.4801792951360038,0,-0.7356652966269677,0,-0.839587753745003,0,-1.7076989304955912,0,-2.1927800622201716,0,-0.6520022944550743,0,-0.3732256347290096,0,-1.04274814126395,0,-4.393968848212112,0,-2.627214969945633,1,0.2331002331002331
53,2021-01-28,1,0.3374480764908257,1,1.4376905472038297,1,2.3361904688965365,1,1.4091049155576494,0,-2.571529712681917,1,0.4212761567964456,1,3.436244073410805,1,0.5075709066622083,1,1.8816989300099811,0,-4.394254025397866,0,-0.28076743097800655
54,2021-01-27,0,-1.5280620535323337,0,-2.3333808421986335,0,-1.8677905994572106,0,-2.1428597058823535,0,-2.480792726766588,0,-2.360164723503451,0,-1.199924727866738,0,-4.980841441814176,0,-0.7112049125772848,0,-3.6774799266537253,0,-0.46104195481788846
55,2021-01-26,0,-0.4203303240171593,1,0.5382787116689546,0,-0.1266275259948714,1,0.20270904803921772,0,-0.21073076590404344,0,-1.0695483044573968,0,-1.9884407175758816,1,1.2979311123584871,0,-0.9300195505668893,1,1.4057570968348367,1,0.4591368227731864
56,2021-01-25,1,0.1876615830021563,0,-0.22549732943483036,0,-1.6672621915536867,1,0.17894714942754283,0,-0.0106247464365108,0,-0.9323953441183068,-1,0.0,0,-1.802464021164019,1,3.017545999999991,0,-0.04674084741096416,1,0.41570438799076215
57,2021-01-22,1,0.164814881049706,0,-0.012697904761899307,0,-3.7213231665112487,0,-0.4976241373272654,0,-1.726326292128745,0,-0.20014120233512703,0,-0.7011501268408682,0,-2.908433894180399,1,1.4778626933569632,1,0.9154038117935356,1,0.6103286384976526
58,2021-01-21,0,-0.0650211985616611,1,0.37425661619590944,1,5.792679735622875,1,0.12016212893860113,1,2.4513124369554427,1,3.3461303923110663,0,-1.1313822741390553,0,-0.4481045490990652,0,-1.170761368421054,1,1.3407059592696273,1,0.046970408642555195
59,2021-01-20,1,0.729455906097684,1,1.5127611854853305,1,0.7383181285818871,1,3.050068669982601,0,-1.987855318711506,1,1.9371999432600502,0,-0.9017245862614475,1,3.699912388841051,0,-0.9653688426302907,0,-0.5391670835316736,1,0.4247286455875413
60,2021-01-19,1,0.0819362376683324,0,-1.0126446352333487,1,0.08630143759575835,1,1.258480654970759,0,-0.12282337354866013,1,0.06914126253837267,1,0.09296246231628874,1,0.15369041916167855,1,0.805681558640863,1,1.6348820934577426,1,0.14184397163120568
61,2021-01-15,0,-0.2707552055549927,0,-0.9556785729729764,0,-2.1580232387344562,0,-0.4074608385533891,0,-2.7988990804709024,0,-2.7857559932397695,0,-0.8730815458110852,0,-0.40399780000000196,0,-3.0328670070422534,1,1.3957269397917045,0,-2.0454545454545454
62,2021-01-14,0,-0.5596586624209198,0,-1.9347631566676737,1,1.3686898658995241,0,-1.338520379081441,0,-1.067882492521705,0,-2.760587845303873,0,-2.022485702589206,0,-1.2791999454514666,1,0.1908909012365512,0,-3.062350111973564,0,-1.436910642119443
63,2021-01-13,1,0.290476668627085,1,0.01059063559321964,0,-4.285713003463104,1,1.0840070803605646,0,-1.322442026323189,1,0.30949667796131913,1,0.9862392665701747,1,2.4803247225025222,1,0.19349581831315146,1,0.03577658474525444,1,0.45330915684496825
64,2021-01-12,0,-0.0316782259033583,0,-0.5817773188748586,1,2.5818884647233125,0,-0.7251765819861368,0,-2.554669920710742,0,-1.9469115555824028,0,-0.7388592983900502,0,-1.15,1,2.2190135379061293,0,-2.1587534162265904,0,-0.7200720072007201
65,2021-01-08,1,0.1760459902208042,1,1.0625012708333277,0,-1.5252606776429578,1,0.4298529501459954,0,-1.458638754858706,0,-0.6417197380729598,0,-0.0671076107744952,0,-0.17797500607449784,1,2.8060698065594227,0,-0.27579702788415356,1,1.0594196222938737
66,2021-01-07,1,0.7976601838114007,1,1.4309957961783488,1,1.3594813078728785,1,1.9856102284787354,1,4.193585628235909,1,2.903411538768184,0,-0.5125337988553316,1,0.12001573959238757,1,4.9393715982587905,1,1.0680692230478144,1,1.0712622263623661
67,2021-01-06,1,1.0386509498370542,0,-1.6431150389727867,1,1.3084850622153392,1,0.0377064621193888,0,-1.4079904789955888,0,-4.598229324338245,1,0.4486248093935043,0,-2.2423210300558307,0,-0.3309219214663645,1,0.49999923664122414,1,1.9486692015209126
68,2021-01-05,1,0.8774736254260406,0,-0.039104819725828445,1,2.345803497502627,1,0.2945776563572515,1,0.727468165087509,1,2.328291033466917,1,1.2712857729628944,0,-0.14380213158014685,1,1.582234342514375,1,0.9989160647424732,1,0.9523809523809524
69,2021-01-04,0,-1.7372276401067528,0,-2.9902042504107373,0,-0.44097258647947096,0,-2.1749860360849427,1,0.2062777550181482,1,0.0705870254486023,0,-2.5128947487611772,0,-2.9944369202226246,1,1.4330167189516332,0,-2.1253355488948755,1,0.8645533141210375
70,2020-12-30,0,-0.0940017475850149,0,-1.1132045991076343,0,-0.7330494927252769,0,-1.5761679473317043,1,1.6633643495651127,1,1.1970578302051922,1,1.4957972935267878,0,-1.0450225317844477,1,3.3898830357142806,0,-2.187449806622062,0,-0.43478260869565216
71,2020-12-29,0,-0.6286632564307617,1,0.1875555150682548,1,4.595506380448587,0,-0.9544446656827698,0,-1.1346289264411709,1,0.141195357833647,0,-1.5054672172523258,1,2.1100154825151507,1,0.7549222868771595,0,-0.06138761243312022,0,-0.33751205400192863
72,2020-12-28,1,0.1156784862151232,0,-1.3172155203246554,0,-0.2542889073466674,1,0.22722646782981798,0,-1.4311867283837858,0,-1.244019138755981,1,1.7695593800008889,1,0.5208841539922042,0,-1.604130768172356,1,3.073606574146268,0,-0.04875670404680643
73,2020-12-24,1,0.2499493211521722,1,0.14023192860234035,1,1.0085863435470628,1,0.6006692307885634,1,0.010887261986615528,0,-0.33365779337909696,0,-0.14943948354275838,0,-0.22325361297614363,1,2.9207271251933546,0,-0.5504355000290894,-1,0.0
74,2020-12-23,0,-0.1927857764286585,0,-1.6273040841490531,1,0.8663667787363131,0,-0.9367559922815918,0,-1.6437459703469999,0,-1.861420516919443,1,0.34111720339297197,0,-1.9589964563039037,1,2.179684931046881,1,0.45710589809813207,-1,0.0
75,2020-12-22,0,-0.2634369634756289,1,1.1658295549825635,0,-0.17297693201013514,1,0.5613184186664681,0,-0.21422123707656898,0,-0.30782813192079755,1,0.2647040872012919,0,-0.06821902985382912,0,-1.182096990740736,0,-1.6243108655616998,1,0.04899559039686428
76,2020-12-21,1,0.7918415544272966,1,0.0682716209876746,1,0.08635776293369328,1,2.3167056438437705,0,-1.0822245549776195,1,1.9694426580920088,1,0.35275802012700097,0,-0.21507688440886233,0,-2.458576484035304,0,-0.06960289850673085,0,-0.8704061895551257
77,2020-12-18,0,-0.482521103871399,1,1.0731349765233178,0,-6.1498924839223745,-1,0.0,0,-1.3878878592696138,0,-0.7997548815179423,0,-0.4089900281707432,1,0.23443360312602543,1,3.901934181329921,1,0.22845306782094507,1,0.6385068762278978
78,2020-12-17,1,0.0806548881539016,1,0.4786988640973687,0,-0.9775170773886082,0,-0.20466498841523925,0,-0.7278387408050208,0,-0.19076440243931275,0,-0.15533555464493667,1,0.7372446124763762,1,4.411084431417707,0,-0.9347803567926374,1,0.5888125613346418
79,2020-12-16,1,0.0946422845124139,1,1.0103080206185622,1,0.808518743471346,1,2.1094290104772933,0,-0.1957980622564563,0,-1.3410340246138666,0,-0.5000346850444516,1,0.9075065151844655,0,-0.8691119659246769,1,0.33119921636338584,0,-1.8313253012048194
80,2020-12-15,1,0.596081240552041,0,-1.3106989796350679,0,-0.6080842998717235,0,-0.4833356456290663,1,1.24049039676909,0,-0.5896768605983075,1,2.0235772403564765,1,0.24687155255545096,0,-1.559198842984569,1,0.2619805094267126,0,-0.574988021082894
81,2020-12-14,0,-1.0796470345531333,1,2.272876586245026,1,1.3046999796478012,1,0.5161852503579072,1,2.7871160615345714,1,1.686651066371812,0,-2.5891829234662884,1,3.3594454203883948,1,3.3651103583565343,1,0.2999623276138903,1,0.19203072491598655
82,2020-12-11,1,0.3836650917789554,0,-0.014708033611097614,0,-0.817710116479888,1,1.5282034528091883,1,0.12016671318702575,1,0.35474444963469376,1,3.559646868009319,1,1.6606062626262674,0,-0.8162426578069423,0,-0.3569777450805988,1,0.6769825918762089
83,2020-12-10,1,0.3722297636138444,0,-1.4201834124070811,1,1.208212798962304,0,-0.590263009216929,1,2.356226173584864,1,0.8023171838943587,1,0.8935527339823609,1,1.320365178422695,1,9.17526987112202,1,0.5734143675664971,1,1.278898180029513
84,2020-12-09,0,-1.0866044883088912,0,-2.4776744611680863,0,-0.4176592871341213,0,-1.5616288075012736,0,-3.1586893463765744,0,-2.7799780918019006,0,-1.1900957772429497,0,-3.3161602713183496,0,-7.528034177025686,0,-2.0235461182606596,1,0.49382716049382713
85,2020-12-08,1,0.6662711299081006,1,0.6073635963302286,1,1.7258614570596624,1,0.9534015462724557,0,-1.2014937226430549,0,-1.7298534385048223,1,0.8529084551732435,0,-1.0117881361596526,1,3.89602263918606,0,-0.91256106735566,0,-0.49261083743842365
86,2020-12-07,1,0.018971146903414,1,1.0780287474332648,0,-1.56862595502068,0,-0.03731949518527527,0,-0.9268007179586057,1,0.040443342496693555,1,0.3264133854989039,1,3.1539406581080223,1,6.090060918736551,1,2.288758535128355,-1,0.0
87,2020-12-04,1,0.6887723861618368,1,0.06794461072238474,1,1.8213871526886705,1,0.06535309458302511,1,1.5770134538741543,1,0.8160783669845746,1,0.2927951988378283,1,0.16281366834171002,1,1.358690915992585,0,-0.21404781508587495,0,-0.49261083743842365
88,2020-12-03,1,0.0027298368672856,1,0.4292750744464792,1,2.143436596091708,0,-0.17240347559088132,0,-1.8605146134623853,0,-1.4093784728610927,0,-0.13684682910026139,0,-1.0874969897512212,1,0.5694697619610999,0,-1.5371158078602594,0,-0.29455081001472755
89,2020-12-02,1,0.5399926487453773,1,1.1751836866998857,1,1.3815528003070359,1,0.22802968579047275,1,0.9150591879708877,1,1.4531305399374297,1,2.756033825536184,1,0.35086520025980333,1,2.2248644574450984,1,0.7569400453956482,1,0.3448275862068966
90,2020-12-01,1,0.1230904287654019,0,-0.5933519723349012,1,1.6615412785456731,1,0.7925095536749003,1,0.4119211419164819,0,-0.7578476476655429,0,-0.08691908567651889,1,2.4860850427435173,0,-2.1469597304338484,1,2.647221627063728,0,-0.49019607843137253
91,2020-11-30,0,-0.21221757907777,0,-0.31874974999999733,1,1.9611985261206217,0,-0.014011582973054168,1,6.103288353715951,1,1.02902756256438,1,0.6459927675870303,1,0.12651506212188957,0,-5.747164808664116,1,0.34054342042730273,0,-1.8849685838569359
92,2020-11-27,0,-0.0467191380461496,1,0.027260411336306446,1,0.19003410352199007,1,0.17686273642604639,0,-0.9091890462389529,0,-0.8504650467289692,0,-1.2550302799916198,1,0.9823663380549142,1,0.7915162040583235,1,0.15140523353012617,0,-0.14763779527559054
93,2020-11-25,0,-0.1294305660185796,1,0.81279419050644,1,0.04252702165171286,0,-0.5764518137424035,1,1.1077389512340607,1,1.5518949139127856,0,-0.7852584687698552,0,-0.026797971401497384,1,4.352250156129569,0,-0.916811268597947,0,-0.24449877750611246
94,2020-11-24,1,0.8356263948887169,1,0.2795796557628902,1,1.5554059014164896,1,2.037313027997802,0,-0.758284550422892,0,-1.4057477327963346,1,2.2475713746936887,1,0.8437075085097941,1,2.7720199609720906,1,3.1397904257063756,0,-0.3453379378391712
95,2020-11-20,0,-0.6069967630026268,0,-0.4815526447206424,0,-0.5913282055759245,0,-0.8529677315937833,0,-0.7504683381911679,0,-2.722232191583373,0,-0.4516261091855591,1,0.62239581916986,0,-1.682765647901521,0,-1.0493051148319983,0,-1.123046875
96,2020-11-19,1,0.6130462987525038,1,1.3934790652173923,1,1.558327674695648,1,0.4920017389970362,1,3.8232814045568198,1,1.7218171580962918,0,-0.5962026091382757,1,0.5539446058091252,1,1.4776462195122,1,0.708439627307336,0,-2.9750479846449136
97,2020-11-18,0,-1.282869645017432,0,-1.5512824734543933,0,-1.0757362721772725,0,-1.2028982791372818,0,-0.5661982997323508,0,-0.27106070131815896,0,-0.4152291373810653,0,-0.033199086215608895,1,8.54020506172389,0,-0.9288897356031821,-1,0.0
98,2020-11-17,1,0.1805689069311869,1,1.362476378631108,0,-0.4808769851434426,0,-0.7589076139318043,0,-0.6791370103081819,0,-0.9610699558488864,1,0.0692563073010409,1,0.10622552805782763,0,-4.033288235347629,0,-0.9651372326273518,0,-0.04805382027871216
99,2020-11-16,1,0.4404665880379884,1,0.11294214283273589,1,0.32579867115305106,1,1.0983388345597713,1,3.1030714208476846,1,2.6020040568455207,1,2.189722882211243,0,-0.1874987499999984,0,-0.2054132528280637,1,1.421560869146454,1,0.04786979415988511
100,2020-11-13,1,0.7965820861200943,1,0.4043179058023763,1,1.0446707901120404,1,0.06932607671660283,0,-1.571380392853398,0,-2.4234572862154757,0,-1.8026922612919893,0,-0.8073614004169891,0,-0.5719789103551365,0,-0.27725370777310687,1,0.33621517771373677
101,2020-11-12,0,-0.6665153289514025,0,-2.3041677386657535,0,-2.5579888962790203,0,-0.8148815641098227,1,0.639444964360351,0,-0.16506269868268222,0,-0.6014317789751876,0,-0.8615093686354359,0,-0.7926849668566873,0,-0.7576326044571361,0,-1.566951566951567
102,2020-11-11,1,0.0757630572037518,1,2.0196754559375716,1,0.9803854755614213,1,1.9586627015170115,1,2.380651724623734,1,2.7903758173532043,0,-2.5800479712940176,1,1.6066273291925515,1,0.1632868784308417,1,1.100672830289698,0,-0.14299332697807435
